device,strategy,candidate_id,family,policy_label,n_runs,renewal_annual_cost,median_annual_cost,p90_annual_cost,median_lifetime_days,p10_lifetime_days,p90_lifetime_days,right_censored_share,eol_within_2y_probability,medium_maintenances_per_year,major_maintenances_per_year,mean_simulated_permeability,mean_annual_below_threshold_days,label,medium_gap,major_gap,medium_between_major,medium_trigger,major_trigger,fouling_trigger,reserve_threshold,min_gap,max_gap
A1,状态触发,S30,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却21日,40,108.80219933184854,110.65634393767246,127.851218552902,1623.0,1314.3,1978.4,0.0,0.0,13.670889012620638,0.0,66.51711835716075,8.575,堵塞损失≥10触发，维护后储备阈值60，冷却21日,,,4,,,10.0,60.0,21,150
A1,状态触发,S31,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却35日,40,95.5406437291898,94.95427189218762,112.3683283959788,1694.0,1334.4,2030.7,0.0,0.0,10.22645948945616,0.0,65.88363870185461,9.4,堵塞损失≥10触发，维护后储备阈值60，冷却35日,,,4,,,10.0,60.0,35,150
A1,状态触发,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,40,84.70636446423151,84.44662291593922,104.71742165680104,1743.0,1335.7,2069.1,0.0,0.0,7.11693962215059,0.0,64.43303577775103,9.45,堵塞损失≥20触发，维护后储备阈值50，冷却21日,,,4,,,20.0,50.0,21,150
A1,状态触发,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,40,84.78385254563617,84.44662291593922,104.71742165680104,1735.0,1335.7,2069.1,0.0,0.0,7.111586010220184,0.0,64.46590480583566,9.675,堵塞损失≥20触发，维护后储备阈值50，冷却35日,,,4,,,20.0,50.0,35,150
A1,状态触发,S34,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却21日,40,84.70636446423151,84.44662291593922,104.71742165680104,1743.0,1335.7,2069.1,0.0,0.0,7.11693962215059,0.0,64.43303577775103,9.45,堵塞损失≥20触发，维护后储备阈值60，冷却21日,,,4,,,20.0,60.0,21,150
A1,状态触发,S35,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却35日,40,84.78385254563617,84.44662291593922,104.71742165680104,1735.0,1335.7,2069.1,0.0,0.0,7.111586010220184,0.0,64.46590480583566,9.675,堵塞损失≥20触发，维护后储备阈值60，冷却35日,,,4,,,20.0,60.0,35,150
A1,状态触发,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,40,85.84784680771273,87.27186383239305,104.99122122284795,1617.0,1249.3,2001.6000000000001,0.0,0.0,5.787110534704208,0.0,60.76317954374595,18.575,堵塞损失≥30触发，维护后储备阈值50，冷却21日,,,4,,,30.0,50.0,21,150
A1,状态触发,S37,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却35日,40,85.89950574029466,87.27186383239305,104.99122122284795,1617.0,1249.3,2001.6000000000001,0.0,0.0,5.781477773954389,0.0,60.7593183014593,18.475,堵塞损失≥30触发，维护后储备阈值50，冷却35日,,,4,,,30.0,50.0,35,150
A1,状态触发,S38,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却21日,40,85.84784680771273,87.27186383239305,104.99122122284795,1617.0,1249.3,2001.6000000000001,0.0,0.0,5.787110534704208,0.0,60.76317954374595,18.575,堵塞损失≥30触发，维护后储备阈值60，冷却21日,,,4,,,30.0,60.0,21,150
A1,状态触发,S39,状态触发,堵塞损失≥30触发，维护后储备阈值60，冷却35日,40,85.89950574029466,87.27186383239305,104.99122122284795,1617.0,1249.3,2001.6000000000001,0.0,0.0,5.781477773954389,0.0,60.7593183014593,18.475,堵塞损失≥30触发，维护后储备阈值60，冷却35日,,,4,,,30.0,60.0,35,150
