scenario_id,scenario_type,purchase_factor,medium_factor,major_factor,purchase_cost,medium_cost,major_cost,device,optimal_candidate_id,optimal_family,optimal_policy_label,optimal_annual_cost,original_candidate_id,original_annual_cost,absolute_regret,relative_regret,replacement_rate_per_year,medium_maintenances_per_year,major_maintenances_per_year,median_lifetime_days,eol_within_2y_probability
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,87.3738735009166,S32,87.3738735009166,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,86.1378399241382,S32,86.1378399241382,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A5,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,266.6607362184813,S32,268.28451707300616,1.6237808545248527,0.006089313625814231,0.5864219829973749,9.71994436818149,0.0,604.0,0.87
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,116.02757367764077,S32,116.03127398868538,0.003700311044610771,3.1891652366112035e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,152.0867372600108,S29,152.0867372600108,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,289.04464707632536,S29,289.04464707632536,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,68.85256615578038,S33,69.15097055418076,0.298404398400379,0.0043339618994771055,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
purchase_1.35,购置价单因素,1.35,1.0,1.0,405.0,3.0,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,506.21789138927454,S29,506.21789138927454,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,87.5188195874597,S32,87.5188195874597,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,200.15061930698056,S29,200.15061930698056,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,75.69663604167347,S32,75.69663604167347,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A4,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,73.26012961132784,S32,73.9816222290475,0.7214926177196617,0.009848366656562683,0.1818516757488779,4.4244512709701995,0.06546660326959604,2002.0,0.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,210.17499441300737,S32,210.17499441300737,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,97.95863557266486,S32,97.96533433373543,0.006698761070566661,6.83835685481509e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,130.68992627688476,S29,130.68992627688476,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,232.08528492920524,S29,232.08528492920524,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,63.51076030503502,S33,63.59945580856812,0.08869550353310274,0.0013965429339391976,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
medium_1.35,中维护价单因素,1.0,1.35,1.0,300.0,4.050000000000001,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,392.4135008717269,S29,392.4135008717269,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,80.4335767441479,S32,80.4335767441479,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,190.3880013094844,S29,190.3880013094844,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,69.7028276759601,S32,69.7028276759601,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,68.4270790172534,S32,68.4270790172534,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,203.5997921217079,S32,203.5997921217079,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,91.82679972777092,S32,91.83120254675171,0.0044028189807931994,4.794699362109717e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,120.78127228802414,S29,120.78127228802414,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,222.31238470693245,S29,222.31238470693245,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,59.833604891336876,S33,60.01453787999183,0.180932988654952,0.0030239359467567153,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
major_1.35,大维护价单因素,1.0,1.0,1.35,300.0,3.0,16.200000000000003,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,382.39633713234105,S29,382.39633713234105,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,104.37041450947251,S32,104.37041450947251,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,252.74166822557666,S29,252.74166822557666,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,89.92948710473411,S32,89.92948710473411,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,88.6971244689324,S32,88.6971244689324,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A5,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,275.45706596344195,S32,277.5251920660488,2.0681261026068682,0.007507979856582606,0.5864219829973749,9.71994436818149,0.0,604.0,0.87
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,119.56187486493376,S32,119.56547258113416,0.003597716200403056,3.009083124923653e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,156.60412037285158,S29,156.60412037285158,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,298.6334424278489,S29,298.6334424278489,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,70.49261584745254,S33,70.80942629463982,0.31681044718727946,0.004494235933489314,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
purchase_1.40,购置价单因素,1.4,1.0,1.0,420.0,3.0,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,523.9066848545507,S29,523.9066848545507,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,88.53639142099952,S32,88.53639142099952,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,201.64776955952397,S29,201.64776955952397,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,76.5840728655991,S32,76.5840728655991,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A4,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,73.92379730197337,S32,74.8043042459716,0.8805069439982276,0.011911008039825395,0.1818516757488779,4.4244512709701995,0.06546660326959604,2002.0,0.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,211.11430902605014,S32,211.11430902605014,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,98.9116598878184,S32,98.91868440404846,0.00702451623006084,7.1018080558225e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,132.15062210642182,S29,132.15062210642182,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,233.5370285454259,S29,233.5370285454259,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,64.3876948751721,S33,64.46483801393966,0.07714313876755341,0.0011981037513007756,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
medium_1.40,中维护价单因素,1.0,1.4,1.0,300.0,4.199999999999999,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,393.8445242630678,S29,393.8445242630678,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,80.43897102864317,S32,80.43897102864317,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,190.4904918480998,S29,190.4904918480998,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,69.73400616192667,S32,69.73400616192667,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,68.45625486106407,S32,68.45625486106407,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,203.5997921217079,S32,203.5997921217079,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,91.9038474936539,S32,91.9082480760671,0.004400582413197185,4.78824612157946e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,120.82644611915255,S29,120.82644611915255,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,222.3679997199713,S29,222.3679997199713,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,60.18523154523138,S33,60.3677889527096,0.18255740747822102,0.0030332592031489074,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
major_1.40,大维护价单因素,1.0,1.0,1.4,300.0,3.0,16.799999999999997,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,382.39633713234105,S29,382.39633713234105,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,107.36723922907146,S32,107.36723922907146,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,260.6255558113766,S29,260.6255558113766,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,92.4851007085516,S32,92.4851007085516,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,91.2564090137266,S32,91.2564090137266,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A5,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,284.25339570840254,S32,286.7658670590914,2.512471350688884,0.008838843752164946,0.5864219829973749,9.71994436818149,0.0,604.0,0.87
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,123.09617605222671,S32,123.09967117358292,0.0034951213562095518,2.8393419424553503e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,161.1215034856924,S29,161.1215034856924,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,308.2222377793724,S29,308.2222377793724,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,72.13266553912469,S33,72.46788203509887,0.3352164959741799,0.004647221802615333,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
purchase_1.45,购置价单因素,1.45,1.0,1.0,435.0,3.0,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,541.595478319827,S29,541.595478319827,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,89.55396325453934,S32,89.55396325453934,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,203.1449198120674,S29,203.1449198120674,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,77.47150968952472,S32,77.47150968952472,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A4,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,74.58746499261889,S32,75.62698626289568,1.0395212702767935,0.01393694329710312,0.1818516757488779,4.4244512709701995,0.06546660326959604,2002.0,0.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,212.05362363909293,S32,212.05362363909293,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,99.86468420297196,S32,99.87203447436153,0.0073502713895692295,7.360230944735202e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,133.61131793595888,S29,133.61131793595888,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,234.98877216164655,S29,234.98877216164655,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,65.26462944530921,S33,65.33022021931119,0.06559077400197566,0.0010049972635934408,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
medium_1.45,中维护价单因素,1.0,1.45,1.0,300.0,4.35,12.0,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,395.2755476544086,S29,395.2755476544086,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,80.44436531313845,S32,80.44436531313845,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,190.5929823867152,S29,190.5929823867152,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,69.76518464789324,S32,69.76518464789324,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,68.48543070487472,S32,68.48543070487472,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A5,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,203.5997921217079,S32,203.5997921217079,0.0,0.0,0.6160449995361742,6.262097420285212,0.0,576.0,0.92
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,91.9808952595369,S32,91.98529360538248,0.0043983458455869595,4.7818036921432595e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,120.87161995028096,S29,120.87161995028096,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,222.4236147330101,S29,222.4236147330101,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A9,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,60.536858199125895,S33,60.721040025427385,0.18418182630149005,0.0030424741517912058,0.10933664611147696,5.846230467580674,0.5860444231575166,3271.0,0.0
major_1.45,大维护价单因素,1.0,1.0,1.45,300.0,3.0,17.4,A10,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,382.39633713234105,S29,382.39633713234105,0.0,0.0,1.1792528976850805,9.540155942272301,0.0,308.0,1.0
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A1,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,110.3640639486704,S32,110.3640639486704,0.0,0.0,0.19978831463992977,6.783812223598816,0.00899047415879684,1785.0,0.0
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A2,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,268.5094433971766,S29,268.5094433971766,0.0,0.0,0.5255925057200005,9.98100168362281,0.1708175643590002,681.0,0.66
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A3,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,95.0407143123691,S32,95.0407143123691,0.0,0.0,0.17037424025450018,5.916245492837518,0.05196414327762255,2093.0,0.0
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A4,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,93.81569355852079,S32,93.81569355852079,0.0,0.0,0.1706189696529463,5.484546779493959,0.048626406351089696,2060.0,0.0
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A5,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,293.0497254533632,S32,296.006542052134,2.9568165987708426,0.010089811871335124,0.5864219829973749,9.71994436818149,0.0,604.0,0.87
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A6,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,126.63047723951969,S32,126.63386976603168,0.0033925265119876258,2.679075832250645e-05,0.2356200791528644,6.353495434356988,0.1284129431383111,1491.0,0.0
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A7,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,165.63888659853316,S29,165.63888659853316,0.0,0.0,0.30115887418938586,9.737972196913791,0.07528971854734647,1262.0,0.005
purchase_1.50,购置价单因素,1.5,1.0,1.0,450.0,3.0,12.0,A8,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,317.8110331308959,S29,317.8110331308959,0.0,0.0,0.6392530234349021,9.678290774804417,0.0926916883980608,557.0,0.945
